title,url,date,snippet
"ENDSARS: Soldiers used gun butts, tree branches to beat protesters, journalists at Nat’l Assembly",https://www.vanguardngr.com/2020/10/endsars-soldiers-used-gun-butts-tree-branches-to-beat-protesters-journalists-at-natl-assembly/,13-Oct-20,
"EndSARS protest grounds Enugu as Phyno, Flavour join",https://www.vanguardngr.com/2020/10/endsars-protest-grounds-enugu-as-phyno-flavour-join/,13-Oct-20,"By Chinedu Adonu Thousands of youths in Enugu State on Tuesday joined their counterpart across the country in protest against the now banned Special Anti Robbery Squad (SARS). Popular musicians, Phyno, Flavour, Zoro, KayCee among other musicians, Tuesday led thousands of youths in protest against the dreaded Special Anti Robbery Squad (SARS). The youths were […]"
#ENDSARS protests: Reflection of leadership failure – Okowa,https://www.vanguardngr.com/2020/10/endsars-protests-reflection-of-leadership-failure-okowa/,13-Oct-20,
"Breaking: Wike bows, joins #ENDSARS protest",https://www.vanguardngr.com/2020/10/breaking-wike-bows-joins-endsars-protest/,13-Oct-20,
"EndSARS protest rocks Bayelsa’s capital, Yenogoa",https://www.vanguardngr.com/2020/10/endsars-protest-rocks-bayelsas-capital-yenogoa/,13-Oct-20,
"ENDSARS: Imo gov, Uzodimma, backs protesters",https://www.vanguardngr.com/2020/10/endsars-imo-gov-uzodimma-backs-protesters/,13-Oct-20,
"#ENDSARS: Soldiers attack Protesters, Journalists in Abuja",https://www.vanguardngr.com/2020/10/endsars-soldiers-attack-protesters-journalists-in-abuja/,13-Oct-20,
#EndSARS Protest turns carnival in Osun (VIDEO),https://www.vanguardngr.com/2020/10/endsars-protest-turns-carnival-in-osun-video/,13-Oct-20,Protesters against police brutality in Osogbo on Tuesday turn the protest into a carnival as they block Olaiya junction and turn the roundabout into a dancing stage.
VIDEO: Meet man who recreated popular Aisha Yesufu’s #Endsars protest shot,https://www.vanguardngr.com/2020/10/video-meet-man-who-recreated-popular-aisha-yesufus-endsars-protest-shot/,13-Oct-20,
"#EndSARS: Commercial activities down in Osogbo, Ife as protesters take over",https://www.vanguardngr.com/2020/10/endsars-commercial-activities-down-in-osogbo-ife-as-protesters-take-over/,13-Oct-20,
EndSARS: Lagos Govt sets up N200m compensation fund for victims,https://www.vanguardngr.com/2020/10/endsars-lagos-govt-sets-up-n200m-compensation-fund-for-victims/,13-Oct-20,
"#EndSARS: You’ve won the battle, don’t lose the war, Bello tasks youths",https://www.vanguardngr.com/2020/10/endsars-youve-won-the-battle-dont-lose-the-war-bello-tasks-youths/,13-Oct-20,
"VIDEO: Toyin Aimakun, stand up Comedian Laff-up join #EndSars protest in Ibadan",https://www.vanguardngr.com/2020/10/video-toyin-aimakun-stand-up-comedian-laff-up-join-endsars-protest-in-ibadan/,13-Oct-20,"Popular Nollywood Actor and Filmmaker, Toyin Aimakun and stand up Comedian Laff-up have on Tuesday joined the protests in Ibadan calling for an End to the Special Anti-Robbery Squad, SARS, a unit of the Nigeria Police."
"#EndSARS: Gani Adams chides police over killings, urges peaceful protests",https://www.vanguardngr.com/2020/10/endsars-gani-adams-chides-police-over-killings-urges-peaceful-protests/,13-Oct-20,"By Dapo Akinrefon The Aare Onakakanfo of Yorubaland, Iba Gani Adams, on Tuesday, flayed the actions of the Nigeria Police over the killings of some protesters across the country. He said it is the right of the Nigerian youths to express their views against police brutality and the state of the nation. Speaking against the […]"
Sanwo-Olu walks with #ENDSARS protesters in Lagos,https://www.vanguardngr.com/2020/10/sanwo-olu-walks-with-endsars-protesters-in-lagos/,13-Oct-20,"Lagos state governor, Babajide Sanwo-Olu joined the #ENDSARS protesters at Alausa for a short walk. Pictures emerged on social media showing the governor walking with protesters. Vanguard"
#EndSARS: CAN calls for judicial probe into illegal activities of SARS operatives,https://www.vanguardngr.com/2020/10/endsars-can-calls-for-judicial-probe-into-illegal-activities-of-sars-operatives/,13-Oct-20,
More reactions as Wike bans #ENDSARS protest in Rivers,https://www.vanguardngr.com/2020/10/more-reactions-as-wike-bans-endsars-protest-in-rivers/,13-Oct-20,
[Photos/Video] #EndSARS: Lawyers protest at Lagos House of Assembly,https://www.vanguardngr.com/2020/10/photos-video-endsars-lawyers-protest-at-lagos-house-of-assembly/,13-Oct-20,
Breaking: Presidential panel on ENDSARS okays protesters demand,https://www.vanguardngr.com/2020/10/breaking-presidential-panel-on-endsars-okays-protesters-demand/,13-Oct-20,
"#EndSARS: ‘Wike we dey come oh’, PH protesters chant as they march to Gov’s office [VIDEO]",https://www.vanguardngr.com/2020/10/endsars-wike-we-dey-come-oh-ph-protesters-chant-as-they-march-to-govs-office-video/,13-Oct-20,
EndSARS: You chose to be a dictator – Genevieve Nnaji blasts Wike,https://www.vanguardngr.com/2020/10/endsars-you-chose-to-be-a-dictator-genevieve-nnaji-blasts-wike/,13-Oct-20,
"#EndSARS: Genevieve Nnaji blasts Rivers State Governor, Wike",https://www.vanguardngr.com/2020/10/endsars-genevieve-nnaji-blasts-rivers-state-governor-wike/,13-Oct-20,
"#EndSARS: Youths in Ondo want reform of police force, justice for victims of police brutality",https://www.vanguardngr.com/2020/10/endsars-youths-in-ondo-want-reform-of-police-force-justice-for-victims-of-police-brutality/,13-Oct-20,"Dayo Johnson – Akure Youths in their hundreds staged a peaceful protest in Akure, the Ondo state capital calling for a reform of the police force and justice for victims of police brutality in the country. As at noon, the protest which literarily halted but commercial and business activities in the state capital was without […]"
The fight against police injustice has just begun – Khalifah of Lagos speaks on #EndSARS,https://www.vanguardngr.com/2020/10/the-fight-against-police-injustice-has-just-begun-khalifah-of-lagos-speaks-on-endsars/,13-Oct-20,
"#ENDSARS: Olawepo advocates reform, justice for victims of police excesses",https://www.vanguardngr.com/2020/10/endsars-olawepo-advocates-reform-justice-for-victims-of-police-excesses/,13-Oct-20,
"Flavour, Phyno, Zoro join #ENDSARS protest in Enugu",https://www.vanguardngr.com/2020/10/flavour-phyno-zoro-join-endsars-protest-in-enugu/,13-Oct-20,
"Frustration over worsening insecurity reason for continuous #EndSARS protests, says North East elders",https://www.vanguardngr.com/2020/10/frustration-over-worsening-insecurity-reason-for-continuous-endsars-protests-says-north-east-elders/,13-Oct-20,
PHOTOS: Lagos governor Sanwo-Olu at #EndSARS protest,https://www.vanguardngr.com/2020/10/photos-lagos-governor-sanwo-olu-at-endsars-protest/,13-Oct-20,
Duncan Mighty joins #EndSARS protesters in Port Harcourt,https://www.vanguardngr.com/2020/10/duncan-mighty-joins-endsars-protesters-in-port-harcourt/,13-Oct-20,
VIDEO: Lekki toll gate shut down for second day by #ENDSARS protesters,https://www.vanguardngr.com/2020/10/video-lekki-toll-gate-shut-down-for-second-day-by-endsars-protesters/,13-Oct-20,
"#EndSARS: ‘Every time come to station, now we are here’, Edo protesters tell police",https://www.vanguardngr.com/2020/10/endsars-every-time-come-to-station-now-we-are-here-edo-protesters-tell-police/,13-Oct-20,
"We’re very stubborn, hot blood that runs in Wike, runs in us – #ENDSARS protester",https://www.vanguardngr.com/2020/10/were-very-stubborn-hot-blood-that-runs-in-wike-runs-in-us-endsars-protester/,13-Oct-20,
"BREAKING: EndSARS protesters ignore Wike’s order, storm streets of Port Harcourt [VIDEO]",https://www.vanguardngr.com/2020/10/endsars-protesters-ignore-wikes-order-storm-streets-of-port-harcourt-video/,13-Oct-20,
#EndSARS: There’s zero room for police brutality – Toki urges Buhari,https://www.vanguardngr.com/2020/10/endsars-theres-zero-room-for-police-brutality-toki-urges-buhari/,13-Oct-20,Nigerian-America-based artist and repertoire cum artist manager Oluwatoki Tope-Anifowose also known as Toki has urged President Muhammadu Buhari to hear the plights of the youths who have spoken through the rampaging protest across the country against the police brutality in the country. Toki joined the long list of celebrities who have lent their voices to […]
EndSARS: Ebonyi Youths demand justice for victims of Police brutality,https://www.vanguardngr.com/2020/10/endsars-ebonyi-youths-demand-justice-for-victims-of-police-brutality/,13-Oct-20,
Nigerians react as Wike warns #ENDSARS protesters not to demonstrate in his state,https://www.vanguardngr.com/2020/10/do-not-protest-in-my-state-wike-warns-endsars-protesters/,13-Oct-20,
"More #EndSARS protests rock Lagos, Osogbo, Ilorin, Abuja",https://www.vanguardngr.com/2020/10/more-endsars-protests-rock-lagos-osogbo-ilorin-abuja/,13-Oct-20,
All proposed protests under #EndSARS hereby prohibited – Wike,https://www.vanguardngr.com/2020/10/all-proposed-protests-under-endsars-hereby-prohibited-wike/,13-Oct-20,
EndSARS: Akintola offers free legal aid for detained protesters,https://www.vanguardngr.com/2020/10/endsars-akintola-offers-free-legal-aid-for-detained-protesters/,12-Oct-20,
#ENDSARS: Govt is committed to prosecution of rights violators — Osinbajo,https://www.vanguardngr.com/2020/10/endsars-govt-is-committed-to-prosecution-of-rights-violators-osinbajo/,12-Oct-20,
"EndSARS Protesters block major roads, streets in Calabar",https://www.vanguardngr.com/2020/10/endsars-protesters-block-major-roads-streets-in-calabar/,12-Oct-20,
#ENDSARS protesters arrested will be released – Ooni assures,https://www.vanguardngr.com/2020/10/endsars-protesters-arrested-will-be-released-ooni-assures/,12-Oct-20,
#EndSARS: Lekki Toll Gate on standstill as protesters block Lagos-Epe expressway,https://www.vanguardngr.com/2020/10/endsars-lekki-toll-gate-on-standstill-as-protesters-block-lagos-epe-expressway/,12-Oct-20,"EndSARS protesters on Monday barred motorists and commuters from passing through Lekki Toll Gate on Lagos -Epe expressway in continuation of the protest demanding an end SARS in the country. The News Agency of Nigeria (NAN) reports that the Inspector General of Police (I-GP), Mohammed Adamu, had on Sunday announced the disbandment of the Special […]"
Five demands from #EndSARS protesters,https://www.vanguardngr.com/2020/10/five-demands-from-endsars-protesters/,12-Oct-20,
"#ENDSARS: Obaseki lauds dissolution of SARS, pledges release of arrested protesters",https://www.vanguardngr.com/2020/10/endsars-obaseki-lauds-dissolution-of-sars-pledges-release-of-arrested-protesters/,12-Oct-20,
ENDSARS protest continues in Abuja with a new twist,https://www.vanguardngr.com/2020/10/endsars-protest-continues-in-abuja-with-a-new-twist/,12-Oct-20,"… As CSO petitions US, UK, EU to slam visa ban on Oyo Police CP, family members  … Davido meets IGP over police brutality against civilians  By Luminous Jannamike The mass action against the extrajudicial activities of the Nigeria Police Force continued in Abuja with a new twist to the demand of the protesters. Recall […]"
"EndSARS: Police inspector, passerby killed in Lagos protest",https://www.vanguardngr.com/2020/10/endsars-police-inspector-passerby-killed-in-lagos-protest/,12-Oct-20,"A police inspector, Erin Ayodeji, attached to Surulere Anti-kidnapping Unit, and an unidentified passerby have been killed during a protest to end FSARS in Lagos on Monday. The Police Public Relations Officer in Lagos State, SP Olumuyiwa Adejobi, told the News Agency of Nigeria (NAN) in Lagos that two other inspectors were critically wounded during […]"
#ENDSARS protesters shut down Ilorin,https://www.vanguardngr.com/2020/10/endsars-protesters-shut-down-ilorin/,12-Oct-20,
EndSARS protest continues in Abuja with new twist,https://www.vanguardngr.com/2020/10/endsars-protest-continues-in-abuja-with-new-twist/,12-Oct-20,
#EndSARS: CSO writes US Govt to place visa ban on Oyo Police boss,https://www.vanguardngr.com/2020/10/endsars-cso-writes-us-govt-to-place-visa-ban-on-oyo-police-boss/,12-Oct-20,"By Gabriel Ewepu – Abuja A Civil Society Organisation, Concerned Nigerians, CN, Monday, wrote to the United States Government to place visa ban on the Commissioner of Police, Oyo State Command, over alleged extrajudicial killings and human rights abuses. According to the letter addressed to the US Ambassador to Nigeria, with the subject ‘An Urgent […]"
#ENDSARS Protest: Makinde deploys Operation Burst team to Ogbomoso,https://www.vanguardngr.com/2020/10/endsars-protest-makinde-deploys-operation-burst-team-to-ogbomoso/,12-Oct-20,
#EndSARS: Davido meets IGP over police brutality against civilians,https://www.vanguardngr.com/2020/10/davido-meets-igp-over-police-brutality-against-civilians/,12-Oct-20,
VIDEO: #EndSARS protesters block headquarters of Cross River Police command in Calabar,https://www.vanguardngr.com/2020/10/video-endsars-protesters-block-headquarters-of-cross-river-police-command-in-calabar/,12-Oct-20,"EndSARS protesters have on Monday, blocked the headquarters of Cross River State Police Command, Diamond Hill, in Calabar in continuation for the scrapping of a popular police unit, The Special Anti- Robbery Squad, SARS."
#EndSARS: One killed as police open fire on protesters in Ojuelegba,https://www.vanguardngr.com/2020/10/endsars-one-killed-as-police-open-fire-on-protesters-in-ojuelegba/,12-Oct-20,
No ENDSARS protester killed in my palace ― Soun of Ogbomoso,https://www.vanguardngr.com/2020/10/no-endsars-protester-killed-in-my-palace-%e2%80%95-soun-of-ogbomoso/,12-Oct-20,
Gridlock as #ENDSARS protesters shutdown major roads in Lagos,https://www.vanguardngr.com/2020/10/gridlock-as-endsars-protesters-shutdown-major-roads-in-lagos/,12-Oct-20,
BREAKING: Buhari addresses #EndSARS protesters [VIDEO],https://www.vanguardngr.com/2020/10/buhari-addresses-endsars-protesters-video/,12-Oct-20,
Police teargas #EndSARS protesters in Abuja,https://www.vanguardngr.com/2020/10/police-teargas-endsars-protesters-in-abuja/,12-Oct-20,
"UPDATED: Photos, videos of on-going #EndSARS protest",https://www.vanguardngr.com/2020/10/updated-photos-videos-of-on-going-endsars-protest/,12-Oct-20,
#ENDSARS: Don’t leave Nigeria same way Mugabe left Zimbabwe – Atuma tells Buhari,https://www.vanguardngr.com/2020/10/endsars-dont-leave-nigeria-same-way-mugabe-left-zimbabwe-atuma-tells-buhari/,12-Oct-20,
VIDEOS/PHOTOS: #EndSARS protesters block Lekki tollgate,https://www.vanguardngr.com/2020/10/videos-photos-endsars-protesters-block-lekki-tollgate/,12-Oct-20,
